unwholesome	A	ungesund, ungut, verderblich, schmierig, minderwertig, schmutzig, unbekömmlich
confucian	A	konfuzianisch
confucian	N	konfuzianer
men	N	mannschaften
disposable	A	wegwerf-, wegwerfbar, papier-
mew	V	miauen
mew	N	miau, miauen
jaywalker	N	fußgänger: unvorsichtiger fußgänger
inheritable	A	erblich, vererbbar
boron	N	bor
contraction	N	kontraktion, schrumpfung, verengung, verkürzung, zusammenziehung, kürzel, wehen
tranquillizer	N	beruhigungsmittel
alchemist	N	alchimist
inwardly	ADV	innerlich, innere: im inneren, heimlich
heartwood	N	kern
alexandrine	N	alexandriner
intrigue	V	intrigieren, ränke schmieden, faszinieren
intrigue	N	intrige, intrigen, verwicklung, intrigenspiel, liason, liebschaft
emulation	N	nacheifern, nachfolge, nachahmung, emulation
joshua	N	josua
slicer	N	hobel, brotschneidemaschine, brotmaschine, brotschneider, schneider, wurstschneidemaschine
serialize	V	fortsetzung: in fortsetzungen veröffentlichen
objectively	ADV	objektiv, sachlich, wirklich, tatsächlich
sliced	A	geschnitten, aufgeschnitten
tutelage	N	pflegschaft, vormundschaft
tertiary	A	tertiär, tertiär-
head-on	A	frontal
head-on	ADV	direkt von vorn
rationalist	A	rationalistisch
rationalist	N	rationalist
latchkey	N	hausschlüssel, wohnungsschlüssel
intrust	V	anvertrauen, betrauen, überlassen, empfehlen
rationalism	N	rationalismus
tenacity	N	zähigkeit, hartnäckigkeit, beharrlichkeit, verlässlichkeit, ausdauer
stationery	N	briefpapier, schreibpapier, schreibwaren
berlin	N	berlin
centerboard	N	schwert, kreisschwert
phraseology	N	phraseologie
rook	V	betrügen
rook	N	saatkrähe, betrüger, gauner, turm
room	N	zimmer, raum, saal, büro, kammer, platz, luft, stube
wadding	N	material zum ausstopfen, wattierung, watte, mulltupfer, tupfer
rood	N	kruzifix, rute
roof	N	dach, überdachung, verdeck, gewölbe
laid-back	A	gelassen, entspannt, cool, unverkrampft
buffoonery	N	clownerie
unmarked	A	makellos, fleckenlos, ungezeichnet, unmarkiert, gekennzeichnet: nicht gekennzeichnet sein, ungedeckt, unkorrigiert, unbemerkt
huskily	ADV	stimme: mit rauher stimme, heiser, stimme: mit heiserer stimme
purgative	A	abführend, purgativ, läuternd
purgative	N	abführmittel, purgativ
loathe	V	verabscheuen, abscheu haben, ausstehen: nicht ausstehen können, hassen
forecastle	N	vorschiff, logis, back
titular	A	titel: einen titel habend, titel: zum titel gehörend, nominell, titular-
slipstream	N	sog, windschatten
amazing	A	einmalig, erstaunlich, verwunderlich
insemination	N	insemination, befruchtung, besamung, einimpfung, vermittlung
stockyard	N	viehhof
footwear	N	schuhwerk, schuhzeug, schuhwaren, fußbekleidung
disassemble	V	auseinandernehmen, abbauen
vicious	A	gemein, boshaft, gehässig, böse, lasterhaft, bösartig, bissig, brutal, abgefeimt, grauenhaft, fies
german-speaking	A	deutschsprachig, deutschsprechend
fracas	N	aufruhr, tumult, spektakel
passageway	N	durchgang, gang, korridor
speculatively	ADV	spekulativ, theoretisch, grüblerisch
lifesaving	A	lebensrettend
third	A	dritte
third	N	drittel, dritte, terz, gang: dritter gang
checkerboard	N	damebrett
pasteurized	A	pasteurisiert, sterilisiert
apse	N	apsis
incrust	V	überkrusten
pothole	N	schlagloch, höhle, gletschertopf
extricable	A	entwirrbar
inconclusive	A	unbestimmt, entscheidung: zu keiner entscheidung führend, überzeugend: nicht überzeugend, ergebnislos, unschlüssig, schlüssig: nicht schlüssig, zwingend: nicht zwingend
galician	A	galizisch, galicisch
galician	N	galizier, galicier
peewit	N	kiebitz
vastly	ADV	erheblich, wesentlich, bedeutend, überaus, äußerst
numerable	A	zählbar
budding	A	knospend, angehend
windshield	N	windschutzscheibe
before	ADV	früher, vorher, voran, schon einmal, vorn, vorweg, zuvor, davor
before	CONJ	bevor, ehe
deathly	A	tödlich
personal	A	persönlich, privat, körperlich
crew	N	bande, bedienung, besatzung, crew, mannschaft
hirsute	A	behaart
stalemate	V	patt setzen, matt setzen, stillstand: zum stillstand bringen
stalemate	N	patt, pattsituation, remis, sackgasse
shag	V	stoßen, bumsen
shag	N	shag, flor, krähenscharbe, nummer
equinoctial	A	äquinoktial
runny	A	flüssig, laufend, wässerig, tränend, dünnflüssig
microfilm	V	mikrofilm: auf mikrofilm aufnehmen
microfilm	N	mikrofilm
caterpillar	N	raupe, gleiskette, raupenfahrzeug
glazed	A	verglast, glasiert
downright	A	ehrlich, glatt, offenherzig, regelrecht
downright	ADV	absolut, regelrecht, völlig
astor	N	astor
curator	N	kustos, kurator, konservator
metaphoric	A	metaphorisch
superficiality	N	oberflächlichkeit, verflachung
ventilation	N	belüftung, ventilation, lüften, lüftung, lüftungsanlage, sauerstoffzufuhr, vorbringen, erörterung, äußerung
sham	A	unecht, imitiert, falsch, vorgetäuscht, geheuchelt
sham	N	heuchelei, attrappe, mache, schein, scheinheilige
piratical	A	seeräuberisch, piratenhaft
loneliness	N	einsamkeit, vereinsamung
lofty	A	hoch, hochragend, gehoben, erhaben, erlesen, stolz, hochmütig, sublim
gargoyle	N	wasserspeier
calmly	ADV	seelenruhig, gelassen
durability	N	beständigkeit, dauerhaftigkeit, haltbarkeit, langlebigkeit
aide	N	adjutant, berater, helfer
conductance	N	leitfähigkeit
trading	N	handel, handeln
aids	ABBR	aids
besmear	V	beschmieren, besudeln
unbound	A	gelöst, zusammenhalten: nicht zusammengehalten, zusammenbinden: nicht zusammengebunden, losgekettet, ungebunden
bauhaus	N	bauhaus
detestation	N	verabscheuung
palaver	V	palavern
palaver	N	hokuspokus, umstand, spektakel, theater, spuk, heckmeck, geschwätz, prozedur, palaver
blowzy	A	schlampig
projectionist	N	vorhersager, vorführer
telecommunication	N	fernmeldeverkehr
breathalyze	V	blasen lassen
u.s.	A	amerikanisch
ascending	A	aufsteigend
underrate	V	unterbewerten, unterschätzen
abate	V	mäßigen, nachlassen, abflauen, abklingen, abebben, beruhigen: sich beruhigen, zurückgehen, legen: sich legen, mildern: sich mildern, verringern, vermindern, weichen
infix	V	einprägen, einfügen, einführen, einpflanzen
infix	N	einfügung, infix
chortle	V	frohlocken, glucksen
cosmic	A	kosmisch
shush	V	beruhigen, schweigen: zum schweigen bringen
unavoidability	N	zwangsläufigkeit
bite	V	anbeißen, beißen, stechen
bite	N	biss, bissen, stich, quaddel, happen
penury	N	armut, not, elend, mangel, knappheit
enraged	A	wutentbrannt, wütend
headway	N	fortschritt
uric	A	harn-, urin-
lettuce	N	kopfsalat, lattich, salat
warped	A	verzogen, wellig, geworfen, verdreht, verkrümmt, abartig, verbogen, pervers, verzerrt
downside	N	nachteil
bionic	A	bionisch
immensely	ADV	unheimlich, riesig, enorm
cossack	N	kosak
rashness	N	raschheit, unbesonnenheit, verwegenheit, leichtsinn, voreiligheit, unüberlegtheit, unvorsichtigkeit
discompose	V	verwirren
usurer	N	wucherer
woodwind	N	holzblasinstrument
burgess	N	bürger, bürgerin, abgeordnete
shallowness	N	flachheit, seichtheit, seichtigkeit, oberflächlichkeit, hohlheit
reprobate	A	ruchlos, verwerflich, verkommen, verdammt
reprobate	N	subjekt: verkommenes subjekt, verdammter, gestrauchelter
convene	V	einberufen, versammeln: sich versammeln, zusammenkommen, zusammenrufen, versammeln
digs	N	bude
requisite	A	notwendig, obligatorisch, unerlässlich, erforderlich, gehörig, qualifiziert
requisite	N	requisit, artikel, erfordernis
matting	N	matten, mattenmaterial
bitterness	N	bitterkeit, bitternis, erbitterung, heftigkeit, herbheit, schärfe, verbitterung
fabulous	A	fabelhaft, sagenhaft, märchenhaft
foresail	N	fock
biochemical	A	biochemisch
girlishly	ADV	mädchenhaft
evaporated	A	kondens-
tastiness	N	schmackhaftigkeit
palace	N	palast, palais, schloss
rattle	V	klacken, klappern, klirren, rasseln, knattern, schlagen, prasseln, rappeln, ratschen, rattern, rütteln
rattle	N	klappern, rasseln, gerassel, geratter, röcheln, schnarre, ratsche, knarre, schlagen, knattern, klirren, rassel, klapper, geprassel
reassert	V	wieder behaupten
ginger	A	fuchsrot, kupferrot, rötlichgelb
ginger	N	ingwer, rotkopf, mumm, schwung
telly	N	fernseher, röhre, guckkasten, mattscheibe
theology	N	theologie
unfasten	V	aufmachen, losbinden, losmachen, abschnallen, lösen, aufgehen
jealously	ADV	eifersüchtig, neidisch, missgünstig, sorgsam, sorgfältig
slipcover	N	schonbezug
unchivalrous	A	unritterlich, ungalant
belfry	N	glockenturm
communicative	A	gesprächig, kommunikativ, mitteilsam
bengal	N	bengalen
fitting	A	passend, angebracht, geeignet, schicklich, ziemlich
fitting	N	anprobe, armatur, installation, einbau, beschlag, fitting
narcotize	V	betäuben, narkotisieren
sleeper	N	schlafende, schläfer, schwelle, schlafwagenzug, schlafwagen, platz im schlafwagen
worsening	N	verschlechterung, verdichtung, zuspitzung, verschlimmerung
insularity	N	engstirnigkeit, lage: insulare lage
quarterback	N	abwehrspieler, quarterback
salubrious	A	gesund, ersprießlich
volt	N	volt
chatterbox	N	klatschbase, plaudertasche, schwätzerin, schwätzer, plappermaul, schnattermaul, quasselstrippe
acetaldehyde	N	acetaldehyd
subtotal	N	zwischensumme
servitor	N	diener, gefolgsmann
canasta	N	kanasta
impostor	N	betrüger, schwindler, hochstapler
breather	N	atempause, verschnaufpause
self-destructive	A	selbstzerstörerisch
unadjusted	A	angepasst: nicht angepasst, unerledigt, ungeregelt
constrict	V	abdrücken, beschränken, einengen, verengen, zusammenziehen
scotch	V	abwürgen, unterbinden
scotch	N	whisky
annoyed	A	ärgerlich, verärgert
aquatic	A	aquatisch, wasser-
roaster	N	bratofen, bratröhre, bräter, röstofen, brathähnchen, spanferkel
sprocket	N	zahn, kettenrad, zahnkranz, kettenzahnrad, greifer, stachelrad
probe	V	untersuchen, sondieren, durchleuchten, erforschen, ergründen, suchen, forschen
probe	N	sonde, untersuchung
dampening	N	trübung
flatulent	A	blähend, aufgebläht
bookish	A	gelehrt, voll buchwissen, lesewütig, buchsprachlich, trocken, papieren
dissolute	A	zügellos, liederlich, ausschweifend
celery	N	sellerie
centurion	N	zenturio
palliative	A	lindernd, linderungs-, mildernd, beschönigend
palliative	N	linderungsmittel, palliativum, palliativ
appetizer	N	appetizer, mittel: appetitanregendes mittel
pincushion	N	nadelkissen
bootless	A	nutzlos, eitel
iceberg	N	eisberg
saturn	N	saturn
worshipful	A	sehr geehrt, verehrend
godliness	N	frömmigkeit
reload	V	beladen: neu beladen, nachfüllen, nachladen, umladen, laden: neu laden
monumental	A	enorm, gewaltig, monumental
troop	N	trupp, schwadron, batterie, rotte, schar, stamm
enchant	V	berücken, bezaubern, entzücken, verwünschen, verzaubern
pug-nosed	A	knollennasig
lettering	N	beschriftung
folly	N	torheit, verrücktheit, narrheit, unverstand
imitate	V	imitieren, nachmachen, kopieren, nachahmen
testing	N	prüfung, testen, erprobung
blameless	A	schuldlos, tadellos, untadelig
allure	V	anziehen, locken
allure	N	verlockung, duft
leaseholder	N	pächter
cyclamen	N	zyklamen
genotype	N	genotyp, erbgut
polygamous	A	polygam, polygamisch
observantly	ADV	aufmerksam
physicist	N	physiker, physikerin
weary	A	müde, lustlos, matt, abgespannt, ermüdend, überdrüssig
upfront	A	offen
motto	N	motto, devise, losung, wahlspruch, spruch, parole
counselor	N	berater, ratgeber
jotter	N	notizblock, notizheft, notizheftchen
resistant	A	strapazierfähig, beständig, widerstandsfähig, immun, resistent
deregulation	N	deregulierung
wounding	N	verletzung
russia	N	russland
beeline	N	gerade, strecke: gerade strecke
presumably	ADV	vermutlich, wahrscheinlich
quint	N	fünfling
incessant	A	unaufhörlich, ständig, pausenlos, anhaltend, fortwährend, unablässig, unausgesetzt, unentwegt, ununterbrochen
foray	V	plündern, rauben
foray	N	raubüberfall, überfall, exkurs, beutezug
generousness	N	großzügigkeit, reichlichkeit, üppigkeit
mannish	A	männlich, männlich wirkend
presumable	A	vermutlich
putt	V	putten, einlochen
putt	N	schlag
tint	V	tönen
tint	N	ton, tönung, tönungsmittel, farbton, schattierung
oceanography	N	meereskunde, ozeanographie
regenerate	V	regenerieren, erneuern, bilden: neu bilden, verjüngen, rückkoppeln [el.]
parsley	N	petersilie
tine	N	zinke, ende, sprosse
trigger	V	auslösen
trigger	N	abzug, abzugshahn, drücker, auslöser, zünder
detrimental	A	abträglich, nachteilig, schädlich
interest	V	interessieren
interest	N	interesse, befangenheit, beteiligung, teilnahme, verzinsung, zins, zins: zinsen, anteil
basil	N	basilikum
basin	N	schüssel, kessel, talkessel, talmulde, becken, hafenbecken
lovely	A	schön, wunderschön, hübsch, herrlich, niedlich, reizend, lieb, liebenswürdig, lieblich, nett, lecker, anmutig, entzückend
wheedle	V	überreden
shattering	A	wuchtig, gewaltig, vernichtend, eschöpfend, anstrengend, niederschmetternd, erschütternd, umwerfend
shattering	N	zerrüttung, zerschmetterung, zersplitterung, zertrümmerung
paramilitary	A	paramilitärisch
deepen	V	vertiefen, verstärken, vertiefen: sich vertiefen, verdichten: sich verdichten, steigern, verbreitern, verdunkeln
encyclopaedic	A	enzyklopädisch
rosaceous	A	rosenartig
encyclopaedia	N	enzyklopädie, lexikon
harshness	N	rauheit, grelle, härte, herbheit, schärfe, barschheit, schroffheit, strenge
unpopular	A	unbeliebt, missliebig, unpopulär
scotsman	N	schotte
vendetta	N	fehde, blutrache, vendetta
demonetization	N	entwertung
luggage	N	gepäck
spontaneously	ADV	spontan, von sich aus, selbst: von sich selbst
ugly	A	hässlich, unschön, übel, schlimm, ekelhaft, widerwärtig, widerlich, gemein, garstig, bedrohlich, unangenehm
topee	N	tropenhelm
nativeness	N	urtümlichkeit, urwüchsigkeit
twenty-four	NUM	vierundzwanzig
pessimistic	A	pessimistisch, schwarzseherisch
seven	NUM	sieben
seven	N	sieben, siebener
cane	V	flechten, züchtigen, stock: mit dem stock schlagen
cane	N	rohr, zweig, stock, spazierstock, rohrstock, rute
recuperate	V	genesen, erholen: sich erholen, wettmachen, wiedergutmachen
well-kept	A	gepflegt
cant	V	schräg stellen, kanten, schräg sein, schief sein, neigen: sich neigen, kippen
cant	N	heuchelei, gerede: leeres gerede, jargon, kauderwelsch, rotwelsch, schräge
lugubrious	A	schwermütig, wehmütig, kummervoll, düster
inscrutable	A	unergründlich, unbegreiflich, undurchschaubar, undurchdringlich
sever	V	durchtrennen, trennen, durchschlagen, zertrennen, abtrennen, abschlagen, lösen, zerbrechen, abbrechen
stein	N	krug, seidel, humpen
fatherless	A	vaterlos
intended	A	beabsichtigt, geplant
well-bred	A	gebildet, wohlerzogen
evolve	V	entwickeln, entwickeln: sich entwickeln, herausbilden: sich herausbilden
bearded	A	bärtig
opulent	A	reich, wohlhabend, prunkvoll, stattlich, feudal, üppig, füllig
renaissance	N	wiedergeburt, wiedererwachen, renaissance
unicorn	N	einhorn
undersurface	N	unterseite
weakly	A	schwächlich, kränklich
weakly	ADV	schwach
backslider	N	rückfällige
unconditionally	ADV	vorbehaltlos, bedingungslos
failing	N	schwäche, fehler, versäumnis, versagen
approbation	N	billigung, zustimmung
diphthong	N	diphthong
perceptiveness	N	einfühlsamkeit, erkenntnisreichtum, scharfsinnigkeit, einsichtigkeit, aufmerksamkeit
etiquette	N	etikette
kinky	A	wellig, verdreht, schrullig, spleenig, verrückt, abnorm, pervertiert
yea	ADV	ja, fürwahr
agog	A	gespannt
inextinguishable	A	unlöschbar, unerschütterlich, beständig, unbezwinglich
reformation	N	reformierung, reformation, besserung, läuterung
salivary	A	speichel-
yes	ADV	ja, doch, jawohl
yes	N	ja
cretin	N	kretin [med.], schwachkopf
yet	ADV	noch, bis jetzt, bisher, dabei, schon
yet	CONJ	doch, dennoch, trotzdem
yew	N	eibe, eibenholz
knock-kneed	A	x-beinig
nudge	V	stoßen, anstoßen, stupsen, schubsen, puffen, knuffen
nudge	N	stups, schubser, stoß, schubs, knuff, puff
syncope	N	synkope
brassiere	N	büstenhalter
pecuniary	A	finanziell, geld-, pekuniär
royal	A	königlich, hoheitlich, kapital
appellant	N	berufungskläger
hubbub	N	tumult, wirrwarr
contestant	N	bewerber, teilnehmer, wettbewerber, kandidat
save	CONJ	denn: es sei denn
save	N	abwehr, ballabwehr, parade
trimming	N	besatz, garnierung, garnitur, beschneidung, einfassung
suavity	N	gewandtheit, glattheit
incorrectness	N	inkorrektheit, unrichtigkeit
hypersensitive	A	hypersensibel, überempfindlich
boaster	N	prahler, angeber, aufschneider, großtuer
overriding	A	hauptsächlich, übergeordnet, überwiegend
orthodontic	A	kieferorthopedisch
bookbindery	N	buchbinderei
hatchback	N	hecktürmodell, hecktür
ill-treat	V	misshandeln, behandeln: schlecht behandeln, malträtieren
chlorinate	V	chloren
occlusion	N	verschluss, okklusion, biss, normale bissstellung, adsorption, bissstellung
pimple	N	pickel, pustel, finne, noppe
interestingly	ADV	interessant
cowardice	N	feigheit, schlappheit
greenland	N	grönland
squander	V	verschwenden, verschleudern, verludern, vergeuden, verplempern, zersplittern, wüsten
deal	ADV	viel, genug
deal	N	menge, teil, geschäft, abkommen, deal, behandlung
bookseller	N	buchhändler
deaf	A	taub, schwerhörig, gehörlos
somehow	ADV	irgendwie
dead	A	tot, abgestorben, gestorben, eingegangen, gefühllos, langweilig, taub, stromlos, völlig, total, dumpf, matt, betrieb: außer betrieb, unzustellbar, kaputt: völlig kaputt, veraltet
dead	ADV	genau, total, völlig
vaulted	A	gewölbt
fingering	N	griff
metallurgic	A	metallurgisch
dear	A	lieb, liebe, teuer, geliebt, geehrt, wert, innig, hoch
joylessness	N	freudlosigkeit, grießgrämigkeit
opposite	A	entgegengesetzt, gegenüberliegend, gegenüberstehend, gegenläufig, gegenteilig, jenseitig, umgekehrt
opposite	ADV	gegenüber, seite: auf der anderen seite, seite: auf der gegenüberliegenden seite, vis-a-vis
archivist	N	archivar
jackanapes	N	fant, laffe, racker
overcook	V	verbraten, verkochen
skateboarder	N	skateboardfahrer
discerning	A	erlesen, scharf, scharfsinnig, urteilsfähig
stateliness	N	gemessenheit, würde, pracht
exhaustible	A	erschöpfbar
missive	N	schreiben, schrieb, epistel
chilean	A	chilenisch
chilean	N	chilenin, chilene
digestible	A	verdaulich, bekömmlich, verträglich
ingratiating	A	schmeichlerisch, einschmeichelnd, einnehmend
inedible	A	essbar: nicht essbar, ungenießbar
eavesdropper	N	horcher, lauscher
blithe	A	fröhlich, heiter, munter
clapboard	N	schindel
emcee	N	conferancier, showmaster, zeremonienmeister
spiky	A	stachelig, stachlig, dornig, spitz, hochstehend, empfindlich, leicht eingespannt
pungency	N	schärfe, strenge, penetranz, charakter: stechender charakter
